n_estimators,max_depth,min_samples_split,max_iter,n_splits,mse_score_1,mse_score_2,mse_score_3,mse_score_4,mse_score_5,mse_score_6,mse_score_7,mse_score_8,mse_score_9,mse_score_10,mean_mse_score,prev_1,prev_2,prev_3,prev_4,prev_5,prev_6,prev_7,prev_8,prev_9,prev_10,mean_prev,ptev_1,ptev_2,ptev_3,ptev_4,ptev_5,ptev_6,ptev_7,ptev_8,ptev_9,ptev_10,mean_ptev,oob_1,oob_2,oob_3,oob_4,oob_5,oob_6,oob_7,oob_8,oob_9,oob_10,oob_score
500,,0.1,10,3,14.629072232403535,18.616151140948205,15.062247085511004,,,,,,,,16.10249015295425,0.7459195129012303,0.8055560799033318,0.848254800623357,,,,,,,,0.7999101311426396,0.25408048709876974,0.19444392009666817,0.15174519937664305,,,,,,,,0.20008986885736033,68.8,73.0,69.6,,,,,,,,70.46666666666667
500,,0.1,10,5,11.80049208339856,16.099820487818437,23.80153659107539,19.503929114880922,8.476944558417305,,,,,,15.936544567118123,0.6980936296168377,0.6711691884950866,0.8417984617374773,0.9113939341959753,0.8077681437191918,,,,,,0.7860446715529138,0.30190637038316226,0.3288308115049135,0.15820153826252267,0.08860606580402478,0.19223185628080822,,,,,,0.2139553284470863,70.9,67.0,74.6,69.5,70.2,,,,,,70.44
500,,0.1,10,10,17.206186361051973,4.489884589294868,19.862277946464562,11.477752627339402,16.409877458974538,28.68294663850483,18.89967886140993,19.444319044302,9.695765613830405,7.9649035530090435,15.413359269418157,0.6123360426456402,0.6139745698810694,0.7034975218225759,0.47609243833798476,0.8097477744419916,0.8279719781254982,0.9488326608724151,0.877020413100572,1.5365255395427218,0.6873269492213059,0.8093325887991775,0.38766395735435977,0.38602543011893065,0.2965024781774241,0.5239075616620152,0.19025222555800836,0.17202802187450186,0.05116733912758484,0.12297958689942805,-0.5365255395427219,0.3126730507786942,0.19066741120082253,70.6,71.1,69.7,67.2,75.1,69.6,70.0,69.9,71.9,68.4,70.35
500,,0.15,2,3,13.999423573824147,18.84944111639418,16.614525008011434,,,,,,,,16.487796566076586,0.7228791864205579,0.8184882516141792,0.9705685561973576,,,,,,,,0.8373119980773649,0.2771208135794421,0.18151174838582082,0.02943144380264244,,,,,,,,0.16268800192263513,52.2,57.1,54.3,,,,,,,,54.53333333333334
500,,0.15,2,5,12.102308878457151,15.408742754578434,23.319406815671773,19.159712561230368,9.992041925836492,,,,,,15.996442587154842,0.7276390035199282,0.6423247550821806,0.8282692400815953,0.9941210081837797,0.9509065461974867,,,,,,0.828652110612994,0.27236099648007184,0.35767524491781943,0.17173075991840472,0.005878991816220306,0.04909345380251332,,,,,,0.1713478893870059,54.3,49.0,58.2,53.8,55.5,,,,,,54.160000000000004
500,,0.15,2,10,16.95809472196515,4.240834051219738,19.271542901165578,12.978689836445469,18.08368709806844,27.305884449993325,17.587887173257496,20.871702185593016,13.257443372805342,6.935171894765214,15.749093768527876,0.621097470374677,0.5982189376612883,0.6569800561938831,0.47255724820936484,0.8733033773051541,0.7810244754297248,0.9243713894678249,0.9821792156764572,2.3623944642833403,0.6634792239686338,0.893560585857035,0.378902529625323,0.4017810623387117,0.3430199438061169,0.5274427517906352,0.1266966226948459,0.21897552457027522,0.07562861053217507,0.01782078432354286,-1.3623944642833403,0.33652077603136626,0.10643941414296518,54.7,54.7,54.3,50.9,57.1,54.5,54.3,55.0,57.5,51.6,54.46
500,,0.15,10,3,14.458401510282657,18.647721768081293,14.935345627683546,,,,,,,,16.0138229686825,0.733352482631487,0.8085186241647325,0.8334174711412736,,,,,,,,0.7917628593124976,0.266647517368513,0.19148137583526753,0.16658252885872635,,,,,,,,0.2082371406875023,67.0,71.1,65.6,,,,,,,,67.89999999999999
500,,0.15,10,5,11.265232466112812,16.546977932192327,24.064649001114446,20.35358667660133,8.662233135580282,,,,,,16.178535842320237,0.6485219481980168,0.6896183305799586,0.8495729237223553,0.913253138046633,0.8264903889300785,,,,,,0.7854913458954085,0.3514780518019832,0.3103816694200414,0.15042707627764476,0.08674686195336705,0.17350961106992147,,,,,,0.21450865410459158,68.8,64.8,70.4,67.3,68.3,,,,,,67.92
500,,0.15,10,10,17.446599577963642,3.891757883265793,20.488034869863878,11.977459321159447,17.71546172643355,28.34619151320367,19.12311559761452,19.88678596256024,10.126976617119283,8.269189612786233,15.727157268197024,0.5755334168096833,0.5414070204378044,0.7280787518397276,0.5161489522245342,0.8738771641009941,0.8212384452945185,0.9164792148841774,0.8917560660513772,1.526540308819392,0.6992267893827081,0.8090286129844916,0.42446658319031677,0.4585929795621956,0.2719212481602724,0.48385104777546584,0.12612283589900586,0.17876155470548144,0.08352078511582262,0.10824393394862275,-0.5265403088193922,0.3007732106172919,0.1909713870155083,67.9,67.5,66.2,65.6,71.3,65.5,68.4,66.4,68.4,65.5,67.27000000000001
1000,,0.05,2,3,15.268600547017366,19.582826433045014,17.80853136246548,,,,,,,,17.553319447509285,0.7836834402574044,0.8503319324690238,1.0473855176360762,,,,,,,,0.8938002967875015,0.2163165597425956,0.14966806753097622,-0.04738551763607623,,,,,,,,0.10619970321249854,41.3,50.4,48.4,,,,,,,,46.699999999999996
1000,,0.05,2,5,13.578517600292898,15.234447673471344,23.900756349261854,19.694087574494187,10.632732094144254,,,,,,16.60810825833291,0.827487328370679,0.6336373161310256,0.8510289081137612,1.0401761559787706,1.0187874213485617,,,,,,0.8742234259885595,0.17251267162932105,0.36636268386897436,0.1489710918862388,-0.04017615597877055,-0.018787421348561675,,,,,,0.1257765740114404,44.8,40.1,50.4,45.2,47.0,,,,,,45.5
1000,,0.05,2,10,19.250307709792704,3.7379751063572577,19.64015330457042,13.689302833232295,18.97481649159338,29.364912366209417,17.205247140228614,21.926572178597795,13.64199019562215,8.043608628346682,16.54748859545507,0.7432242696789313,0.5270757892935786,0.6782533536758629,0.46796439096682974,0.9045858168801213,0.8411774523832303,0.8668158733262227,1.0314789746700705,2.4891158410997964,0.6864651124099173,0.9236156874384562,0.25677573032106865,0.47292421070642143,0.3217466463241371,0.5320356090331703,0.0954141831198787,0.1588225476167697,0.1331841266737773,-0.031478974670070554,-1.4891158410997962,0.31353488759008274,0.0763843125615439,46.4,45.3,45.6,43.4,51.1,49.0,45.8,48.7,50.0,43.9,46.919999999999995
1000,,0.05,10,3,15.207670101155397,18.644441024163495,14.983603043810023,,,,,,,,16.278571389709636,0.7801798322368958,0.8057002095868703,0.8628658629632344,,,,,,,,0.8162486349290002,0.21982016776310423,0.19429979041312972,0.1371341370367656,,,,,,,,0.18375136507099984,70.7,73.6,70.9,,,,,,,,71.73333333333333
1000,,0.05,10,5,11.917802876518527,16.07760571619299,23.897940332677646,18.951626899679397,8.696839328488707,,,,,,15.908363030711453,0.6933425789587137,0.6699897346184841,0.8456162738301696,0.9193021959365794,0.8280462972471214,,,,,,0.7912594161182136,0.30665742104128635,0.3300102653815159,0.15438372616983043,0.08069780406342064,0.17195370275287852,,,,,,0.20874058388178635,71.2,68.5,75.6,69.5,71.5,,,,,,71.25999999999999
1000,,0.05,10,10,17.427470691439545,4.681063332520085,19.97892397113039,11.692512051695646,16.55920126413088,29.20875142421846,18.63588370113065,18.928849460894522,9.519728995791173,7.790610065250378,15.442299495820171,0.6474584441717609,0.6380810234635826,0.7050870383518809,0.4550910579910458,0.8161546030594482,0.8437526442259964,0.9543001030650706,0.859811743994915,1.5071871001057078,0.6783764068398441,0.8105300165269252,0.35254155582823915,0.36191897653641736,0.2949129616481191,0.5449089420089542,0.18384539694055183,0.1562473557740036,0.045699896934929395,0.140188256005085,-0.5071871001057077,0.32162359316015593,0.18946998347307478,71.4,72.3,71.6,68.1,75.6,70.5,70.9,70.7,72.6,68.6,71.23
1000,,0.1,2,3,14.562331606672284,19.43668048237152,16.999378061310814,,,,,,,,16.999463383451538,0.7539413080626056,0.8439310152838037,0.9959370737682118,,,,,,,,0.8646031323715405,0.24605869193739438,0.1560689847161963,0.004062926231788138,,,,,,,,0.1353968676284596,48.1,56.2,52.2,,,,,,,,52.166666666666664
1000,,0.1,2,5,12.529802503195695,15.39856783425843,23.49898687721485,19.197426646057465,10.329472221814918,,,,,,16.19085121650827,0.761250907655899,0.6416546171225012,0.8360017760221401,1.0159939298430853,0.9855262417930106,,,,,,0.8480854944873272,0.23874909234410097,0.35834538287749884,0.16399822397785996,-0.015993929843085432,0.014473758206989356,,,,,,0.15191450551267274,50.8,47.3,55.5,50.5,52.2,,,,,,51.260000000000005
1000,,0.1,2,10,18.029315133546746,3.97532840168726,19.584547666829202,13.682350582878287,18.314474446513092,28.143532263278704,17.074053286639394,20.813215493009103,13.210256776967991,7.2340403757294425,16.006111442707923,0.6768733114500495,0.5608065957847501,0.6661246017115686,0.47944098837512983,0.8753666308345536,0.806382393959391,0.895296509162211,0.9800867641622949,2.3662550906568263,0.6736025617184458,0.8980235447815221,0.3231266885499505,0.43919340421524994,0.3338753982884313,0.5205590116248702,0.12463336916544641,0.1936176060406089,0.10470349083778895,0.019913235837705122,-1.3662550906568265,0.3263974382815542,0.1019764552184779,51.8,51.4,51.7,48.5,55.8,54.0,51.5,53.0,55.0,49.2,52.19
1000,,0.1,10,3,14.576298297662019,18.594055684092794,15.006334774875997,,,,,,,,16.05889625221027,0.7455879355645602,0.8048342889177912,0.8479394720184243,,,,,,,,0.7994538988335919,0.2544120644354398,0.19516571108220884,0.1520605279815757,,,,,,,,0.20054610116640811,68.9,73.3,69.2,,,,,,,,70.46666666666665
1000,,0.1,10,5,11.81023987811838,16.19570696385963,23.765491546428972,19.581318152183613,8.509151594022434,,,,,,15.972381626922607,0.6960207979326565,0.6751664926911536,0.8395017159582224,0.9116116362040806,0.8108221713602883,,,,,,0.7866245628292804,0.3039792020673435,0.32483350730884636,0.16049828404177754,0.08838836379591943,0.1891778286397117,,,,,,0.21337543717071972,71.2,66.9,75.1,69.1,70.5,,,,,,70.56
1000,,0.1,10,10,17.223734453339965,4.569822863415642,19.993035978469262,11.547156162044306,16.349433052693506,28.642356068869123,18.805449147197958,19.395325102155283,9.664020135330047,8.029289557623994,15.421962252113909,0.6206597440899773,0.6229875281569286,0.7082970854330618,0.4783694422963578,0.8074194421819918,0.8273594463027113,0.9506608387016525,0.8730910647367198,1.5267598350867035,0.6853257583768955,0.8100930185363,0.3793402559100227,0.37701247184307146,0.2917029145669382,0.5216305577036422,0.19258055781800815,0.17264055369728873,0.04933916129834745,0.12690893526328018,-0.5267598350867035,0.31467424162310453,0.18990698146369997,70.3,70.9,69.7,67.2,75.1,69.6,70.1,69.8,71.8,68.4,70.28999999999999
1000,,0.15,2,3,13.92295514781382,18.90424701608444,16.736364846489213,,,,,,,,16.521189003462492,0.7215179573928947,0.8208749713188217,0.9783698541465893,,,,,,,,0.8402542609527686,0.2784820426071053,0.17912502868117827,0.02163014585341069,,,,,,,,0.1597457390472314,51.8,57.4,54.3,,,,,,,,54.5
1000,,0.15,2,5,12.118376385351233,15.327586008607838,23.261862215809135,19.348344543172136,10.036844849457662,,,,,,16.018602800479602,0.725858701461907,0.6389264931532442,0.8256927626294832,1.0007300632808052,0.953569816319542,,,,,,0.8289555673689962,0.274141298538093,0.3610735068467557,0.17430723737051682,-0.0007300632808052701,0.046430183680458086,,,,,,0.17104443263100366,55.0,49.4,57.9,53.8,55.4,,,,,,54.3
1000,,0.15,2,10,17.178296523871143,4.217284257877274,19.384700389701482,13.068994837427528,18.17878422627853,27.275760452570903,17.400262049811886,20.810922450514926,13.260742906126033,6.965261976052163,15.774101007023187,0.6255336802629988,0.5949132343815503,0.6592528895324067,0.4748663015657204,0.8798227245652017,0.7807630521165506,0.9211360024875663,0.9792475997294342,2.359706383224004,0.6669456368002735,0.8942187504665707,0.3744663197370012,0.40508676561844964,0.3407471104675933,0.5251336984342796,0.12017727543479825,0.21923694788344933,0.07886399751243367,0.020752400270565786,-1.359706383224004,0.33305436319972653,0.10578124953342935,54.2,54.8,54.0,50.9,57.4,55.0,53.9,54.9,57.9,51.8,54.48
1000,,0.15,10,3,14.472903483914441,18.653810632598844,14.919628002994909,,,,,,,,16.015447373169398,0.7330065201059599,0.8089508917153718,0.8326976488732674,,,,,,,,0.7915516868981998,0.26699347989404015,0.1910491082846282,0.16730235112673267,,,,,,,,0.20844831310180034,67.1,71.4,65.7,,,,,,,,68.06666666666666
1000,,0.15,10,5,11.424539635661516,16.528276498912643,24.075357119364988,20.26412720157661,8.685802506946377,,,,,,16.195620592492425,0.6554403408443192,0.6887118393937656,0.8492087586517376,0.9130563903534578,0.8277956274829569,,,,,,0.7868425913452473,0.34455965915568076,0.3112881606062344,0.15079124134826238,0.08694360964654226,0.1722043725170431,,,,,,0.21315740865475258,69.3,65.0,70.7,67.2,68.0,,,,,,68.03999999999999
1000,,0.15,10,10,17.488413373091912,3.947705157517737,20.581486750358014,11.960223806316183,17.606884755525048,28.27363510908098,19.13310620705351,19.86032149898764,10.103927237462504,8.295000714937848,15.725070461033138,0.5742315746372504,0.5485535361355652,0.7295505794411619,0.5175698994143851,0.8695967291487621,0.8186326583382727,0.917126016265229,0.8924989325605014,1.529017756513191,0.6982774395867143,0.8095055122041034,0.42576842536274956,0.45144646386443477,0.27044942055883814,0.48243010058561486,0.1304032708512379,0.1813673416617273,0.08287398373477091,0.10750106743949855,-0.5290177565131909,0.30172256041328577,0.19049448779589667,67.8,68.0,66.1,65.6,71.5,65.5,68.4,66.3,68.7,65.3,67.32000000000001
